Date,Time,Datetime,PM2.5,PM10,NO,NO2,NH3,SO2,CO,Ozone,WS,WD
4/29/2021,20:00:00,4/29/2021 20:00,73.5,408,NA,37.52,26.12,16.67,0.5,63.6,0.68,353.82
4/29/2021,21:00:00,4/29/2021 21:00,84,593,0.95,31.95,25.05,16.8,0.5,54.58,0.4,269
4/29/2021,22:00:00,4/29/2021 22:00,66.5,358,9.78,47.18,23.45,18.93,0.67,33.02,0.25,127.93
4/29/2021,23:00:00,4/29/2021 23:00,68,254,8.97,60.95,25.43,21.45,0.78,12.4,0.28,115.3
4/30/2021,0:00:00,4/30/2021 0:00,69.5,248.75,3.17,54.72,26.6,20.77,0.7,14.18,0.3,67.33
4/30/2021,1:00:00,4/30/2021 1:00,75.75,262,5.72,58.9,28.82,21.32,0.7,12.78,0.28,94.78
4/30/2021,2:00:00,4/30/2021 2:00,81,299,31.62,58.5,33.05,19.75,0.78,9,0.3,168.8
4/30/2021,3:00:00,4/30/2021 3:00,83.75,310,16.3,58.7,25.8,21.3,0.8,9.15,0.2,282.7
4/30/2021,4:00:00,4/30/2021 4:00,91.25,301,22.35,55.2,28.93,21.07,0.8,7.88,0.25,221.62
4/30/2021,5:00:00,4/30/2021 5:00,92.25,284.75,22.4,57.3,30.33,22.55,0.8,3.45,0.25,290.23
4/30/2021,6:00:00,4/30/2021 6:00,103,290,60.7,61.83,26.95,25.38,1.05,5.08,0.3,334.6
4/30/2021,7:00:00,4/30/2021 7:00,105.75,299,132.65,60.47,32.7,23.5,1.4,5.3,0.28,219.03
4/30/2021,8:00:00,4/30/2021 8:00,108.5,351.5,82.65,79.43,34.17,25.3,1.33,9.05,0.25,168.9
4/30/2021,9:00:00,4/30/2021 9:00,142,453.5,22.93,75.53,38.08,52.42,1.15,38.42,0.2,135.07
4/30/2021,10:00:00,4/30/2021 10:00,185.25,484,7.92,60.55,40.1,36.83,0.78,66.38,0.18,126.1
4/30/2021,11:00:00,4/30/2021 11:00,101.75,337.25,0.77,45.38,39.88,30.62,0.67,98.62,0.18,40.98
4/30/2021,12:00:00,4/30/2021 12:00,79,310.75,1.02,33.4,38.45,22,0.45,107.38,0.35,108.6
4/30/2021,13:00:00,4/30/2021 13:00,66,303.75,0.97,23.15,33.6,18.53,0.4,108.25,0.32,101.55
4/30/2021,14:00:00,4/30/2021 14:00,62.5,273.5,1.95,21.98,30.53,21,0.4,113.25,0.32,263.65
4/30/2021,15:00:00,4/30/2021 15:00,62.5,238,NA,23.68,29.48,21.77,0.4,121.7,0.33,352.95
4/30/2021,16:00:00,4/30/2021 16:00,64,234.25,0.5,19.77,28.95,21.9,0.4,126.25,0.28,98.45
4/30/2021,17:00:00,4/30/2021 17:00,56.5,227,0.7,21.35,29.05,22.12,0.4,127.83,0.28,15.07
4/30/2021,18:00:00,4/30/2021 18:00,60.25,211,0.6,26.7,31.77,20.48,0.43,119.97,0.3,238.35
4/30/2021,19:00:00,4/30/2021 19:00,60.5,209.75,3.35,67.62,30.38,20.02,0.6,66.03,0.28,293.2
4/30/2021,20:00:00,4/30/2021 20:00,76,242,63.92,114.45,35.33,22.05,1.7,7.38,0.3,230.15
4/30/2021,21:00:00,4/30/2021 21:00,103.25,339.25,16.17,87.52,31.88,22.93,1.25,16.18,0.3,312.17
4/30/2021,22:00:00,4/30/2021 22:00,115.25,385.75,16.23,81.95,29.88,24.4,1.35,11.62,0.25,270.2
4/30/2021,23:00:00,4/30/2021 23:00,122.5,418.75,6.38,56.85,28.4,23.82,1.07,31.12,0.25,277.65
5/1/2021,0:00:00,5/1/2021 0:00,113.75,506.5,1.92,38.17,29.27,22.28,0.72,50.15,0.23,292.75
5/1/2021,1:00:00,5/1/2021 1:00,74.25,352,0.6,34.6,29.4,17.65,0.6,55.1,0.15,259.75
5/1/2021,2:00:00,5/1/2021 2:00,46.5,161.25,0.97,38.2,32.83,12.52,0.4,44.1,0.28,250.45
5/1/2021,3:00:00,5/1/2021 3:00,44,134.5,2.1,39.1,24.5,22.3,0.4,40.38,0.28,29.57
5/1/2021,4:00:00,5/1/2021 4:00,57.25,207.5,2.2,38.65,28.27,23.35,0.45,35.92,0.28,207.38
5/1/2021,5:00:00,5/1/2021 5:00,82,373.75,2.4,39.08,30.55,22.5,0.53,24.9,0.3,206.05
5/1/2021,6:00:00,5/1/2021 6:00,91,354.5,1.48,39.45,30.85,24,0.55,23.28,0.23,143.4
5/1/2021,7:00:00,5/1/2021 7:00,95.75,333.25,1.57,35.05,32.3,26.1,0.57,23.95,0.2,103.68
5/1/2021,8:00:00,5/1/2021 8:00,110.75,349.75,1.95,40.75,34.32,30.5,0.75,28.15,0.2,153.82
5/1/2021,9:00:00,5/1/2021 9:00,103.5,313.25,1.57,41.27,32.65,22.07,0.7,51.8,0.18,170.2
5/1/2021,10:00:00,5/1/2021 10:00,73,242,0.6,34.47,34.98,19.55,0.7,76.97,0.18,133
5/1/2021,11:00:00,5/1/2021 11:00,73,211.75,1.7,28.05,37.4,19.2,0.6,95.75,0.18,135.85
5/1/2021,12:00:00,5/1/2021 12:00,82,185.5,2.2,24.4,37.08,14.47,0.53,104.1,0.18,154.8
5/1/2021,13:00:00,5/1/2021 13:00,54.25,133.25,1.55,21.9,33.1,12.12,0.5,106.38,0.18,142.28
5/1/2021,14:00:00,5/1/2021 14:00,50.5,121.25,0.9,19.5,29.12,12.92,0.4,112.32,0.18,106.62
5/1/2021,15:00:00,5/1/2021 15:00,46.25,112,0.68,17.35,27.7,13.82,0.4,118.67,0.2,85.47
5/1/2021,16:00:00,5/1/2021 16:00,49,126,0.8,18.55,27.95,15.65,0.4,124.88,0.25,110.05
5/1/2021,17:00:00,5/1/2021 17:00,55,146.5,NA,20.55,27.68,16.8,0.4,132.72,0.32,262.45
5/1/2021,18:00:00,5/1/2021 18:00,55,138,1.3,23.77,30.6,15.1,0.47,129.65,0.3,179.53
5/1/2021,19:00:00,5/1/2021 19:00,56.5,151,1.98,36.8,30.73,12.7,0.6,103.03,0.3,63.75
5/1/2021,20:00:00,5/1/2021 20:00,56.25,179.5,1.27,30.75,28.92,14.3,0.4,66.68,0.18,255.98
5/1/2021,21:00:00,5/1/2021 21:00,41.75,202,1.55,42.17,27.75,16.57,0.5,43.2,0.23,312.5
5/1/2021,22:00:00,5/1/2021 22:00,41.75,NA,2.42,47.02,24.85,18.5,0.53,25.6,0.25,290.05
5/1/2021,23:00:00,5/1/2021 23:00,44,NA,5.7,53.28,24.17,19.25,0.62,17.02,0.3,218.72
5/2/2021,0:00:00,5/2/2021 0:00,47,NA,2.17,57.8,26.98,24.6,0.72,10.27,0.3,51.05
5/2/2021,1:00:00,5/2/2021 1:00,66.25,NA,2.17,51.65,28.98,36.2,0.78,19.75,0.3,5.57
5/2/2021,2:00:00,5/2/2021 2:00,93.75,NA,4.85,50.25,36.9,26.95,0.75,21.9,0.25,244.68
5/2/2021,3:00:00,5/2/2021 3:00,81.75,NA,6.7,45.3,25.4,17.8,0.7,18.4,0.23,224.4
5/2/2021,4:00:00,5/2/2021 4:00,74.25,NA,12.23,48.3,28.77,17.32,0.75,11.27,0.28,197.75
5/2/2021,5:00:00,5/2/2021 5:00,71,NA,18.1,48.5,30.55,22.43,0.72,7.1,0.28,190.07
5/2/2021,6:00:00,5/2/2021 6:00,69,NA,27.17,47.4,27.98,28.28,0.72,8.05,0.25,213.53
5/2/2021,7:00:00,5/2/2021 7:00,66,NA,14.32,47.17,29.18,22.4,0.62,8.82,0.25,210.7
5/2/2021,8:00:00,5/2/2021 8:00,50.5,NA,12,51.3,29.85,19.15,0.67,15.12,0.25,209.05
5/2/2021,9:00:00,5/2/2021 9:00,54.5,NA,5.22,46.4,31.92,17.6,0.62,47.52,0.25,293.05
5/2/2021,10:00:00,5/2/2021 10:00,44,NA,1.25,42.2,34.05,15.65,0.6,81,0.2,163.43
5/2/2021,11:00:00,5/2/2021 11:00,54,NA,1.88,33.45,37.65,24.85,0.67,94.03,0.25,173.35
5/2/2021,12:00:00,5/2/2021 12:00,77.25,NA,0.65,30.25,36.12,17.32,0.57,91.18,0.32,216.28
5/2/2021,13:00:00,5/2/2021 13:00,55.75,NA,2,26.73,34.17,13.3,0.53,84.75,0.3,222.45
5/2/2021,14:00:00,5/2/2021 14:00,52,NA,1.7,23.57,29.65,14.12,0.43,83.92,0.25,232.45
5/2/2021,15:00:00,5/2/2021 15:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2021,16:00:00,5/2/2021 16:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2021,17:00:00,5/2/2021 17:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/2/2021,18:00:00,5/2/2021 18:00,52,NA,1.9,32.2,NA,18.1,0,NA,0.23,234.28
5/2/2021,19:00:00,5/2/2021 19:00,121,139,1.65,44.38,28.67,12.68,0,NA,0.3,185.65
5/2/2021,20:00:00,5/2/2021 20:00,99.75,134.5,2.88,57.4,28.4,10.55,0,NA,0.3,186.7
5/2/2021,21:00:00,5/2/2021 21:00,38.75,128,24.95,62.1,25.9,12.38,0,NA,0.3,186.57
5/2/2021,22:00:00,5/2/2021 22:00,49,156.75,43.48,70.78,28.6,16.68,0,NA,0.25,280.93
5/2/2021,23:00:00,5/2/2021 23:00,60.75,220.75,11.05,56.25,NA,24.3,0,NA,0.3,257.7
5/3/2021,0:00:00,5/3/2021 0:00,78,343,9.7,58.75,24.7,23.1,0,NA,0.3,175.55
5/3/2021,1:00:00,5/3/2021 1:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,2:00:00,5/3/2021 2:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,3:00:00,5/3/2021 3:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,4:00:00,5/3/2021 4:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,5:00:00,5/3/2021 5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,6:00:00,5/3/2021 6:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,7:00:00,5/3/2021 7:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,8:00:00,5/3/2021 8:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,9:00:00,5/3/2021 9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,10:00:00,5/3/2021 10:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,11:00:00,5/3/2021 11:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/3/2021,12:00:00,5/3/2021 12:00,78,343,3.5,22.8,NA,23.3,0,NA,0.17,233.8
5/3/2021,13:00:00,5/3/2021 13:00,61,NA,1.45,20.55,20.1,21.65,0,NA,0.23,264.93
5/3/2021,14:00:00,5/3/2021 14:00,53,152,2.2,18.93,20.98,11.98,0,25.15,0.23,297.62
5/3/2021,15:00:00,5/3/2021 15:00,29.25,196.25,1.98,19.05,20.38,8.8,NA,49.42,0.28,256.68
5/3/2021,16:00:00,5/3/2021 16:00,29.5,320.5,2,20.9,NA,21.75,NA,59.83,0.2,301.62
5/3/2021,17:00:00,5/3/2021 17:00,28.5,273.25,3.62,20.2,NA,22.18,1.8,55.83,0.18,249.43
5/3/2021,18:00:00,5/3/2021 18:00,29.25,192.5,2.2,23.05,18.15,23.77,NA,54.02,0.17,304.07
5/3/2021,19:00:00,5/3/2021 19:00,28.75,147.5,3.35,35.25,19.15,20.95,NA,51.02,0.3,341.68
5/3/2021,20:00:00,5/3/2021 20:00,37.5,155.75,7.38,72.77,20.12,13.4,3.8,15.95,0.3,337.6
5/3/2021,21:00:00,5/3/2021 21:00,49,172.25,29.8,77.35,22.1,13.32,0.01,7.48,0.3,332.08
5/3/2021,22:00:00,5/3/2021 22:00,55,197.5,91.2,75.5,NA,16.68,0.01,6.67,0.3,322.33
5/3/2021,23:00:00,5/3/2021 23:00,66.75,233,116.2,74.92,NA,17.77,NA,7.6,0.23,189.6
5/4/2021,0:00:00,5/4/2021 0:00,87.25,259.75,26.82,50.05,NA,22.15,NA,38.55,0.25,106.42
5/4/2021,1:00:00,5/4/2021 1:00,118.25,281.25,19.98,53.4,NA,22.9,NA,26.45,0.3,173.53
5/4/2021,2:00:00,5/4/2021 2:00,96.5,274.5,8.02,40.55,NA,26.68,NA,62.4,0.25,127.1
5/4/2021,3:00:00,5/4/2021 3:00,80.5,210.25,NA,27.2,NA,19.3,NA,59.9,0.28,126.07
5/4/2021,4:00:00,5/4/2021 4:00,73.5,191.75,4.33,48.33,NA,21.73,0.01,27.12,0.3,170.28
5/4/2021,5:00:00,5/4/2021 5:00,78.25,195.75,6.12,47.08,NA,19.55,0.01,24.8,0.3,192.82
5/4/2021,6:00:00,5/4/2021 6:00,87.25,218.5,27.72,55.67,NA,20.95,0.02,12.88,0.3,200.32
5/4/2021,7:00:00,5/4/2021 7:00,86.75,219.5,13.78,49.3,NA,22.83,NA,15.12,0.25,205.08
5/4/2021,8:00:00,5/4/2021 8:00,93.75,233.75,8.85,51.58,33.2,25.43,NA,28.4,0.25,77.6
5/4/2021,9:00:00,5/4/2021 9:00,90.75,238.25,6.28,43.95,36.2,24.45,5.08,38.03,0.18,232.57
5/4/2021,10:00:00,5/4/2021 10:00,62.75,194.5,1.62,40.95,29.52,23.68,5.35,67.45,0.2,271.23
5/4/2021,11:00:00,5/4/2021 11:00,48,186.75,1.43,29.62,31.4,22.6,6.85,101.08,0.23,233.57
5/4/2021,12:00:00,5/4/2021 12:00,33.75,133.75,1.23,21,27.4,19.38,0.01,110.05,0.18,305.2
5/4/2021,13:00:00,5/4/2021 13:00,34,149,1.48,30.22,26.07,16.12,NA,83.22,0.18,244.25
5/4/2021,14:00:00,5/4/2021 14:00,27.75,155.5,0.62,26.07,26.73,12.32,0.01,68.77,0.28,318.42
5/4/2021,15:00:00,5/4/2021 15:00,28,131.75,2.9,26.02,27.48,10.7,NA,61.15,0.3,225.55
5/4/2021,16:00:00,5/4/2021 16:00,37.25,267.5,2.1,32,26.67,12.3,NA,57.6,0.2,233.03
5/4/2021,17:00:00,5/4/2021 17:00,46.5,227,1.4,29.18,25.18,11.5,NA,46.17,0.25,257.77
5/4/2021,18:00:00,5/4/2021 18:00,19.5,135,2.88,32.7,20.15,13.07,NA,38.72,0.18,262.27
5/4/2021,19:00:00,5/4/2021 19:00,26.75,108.75,4,44.85,19.3,12.95,NA,24.42,0.2,230.97
5/4/2021,20:00:00,5/4/2021 20:00,34.5,133,14.93,56.28,18.1,9.45,2.65,10.52,0.3,246.15
5/4/2021,21:00:00,5/4/2021 21:00,36.5,148.25,22.1,64.08,22.15,13.88,5.05,7.05,0.25,220
5/4/2021,22:00:00,5/4/2021 22:00,49,158,11.83,53.7,23.27,19.08,4.13,10.78,0.25,307.8
5/4/2021,23:00:00,5/4/2021 23:00,60.75,195,7.38,49.05,30.12,21.68,0.01,30.72,0.32,176.38
5/5/2021,0:00:00,5/5/2021 0:00,73.75,281.5,1.55,32.3,29.8,20.48,2.71,53.52,0.3,179.98
5/5/2021,1:00:00,5/5/2021 1:00,61.25,199.5,1.8,33.23,29.62,21.52,NA,45.23,0.25,64.33
5/5/2021,2:00:00,5/5/2021 2:00,62,179.5,0.47,28.55,28,30.23,NA,50.3,0.35,352.2
5/5/2021,3:00:00,5/5/2021 3:00,64.75,193.5,1.4,28.5,20.6,31.4,5.7,48.92,0.28,129.35
5/5/2021,4:00:00,5/5/2021 4:00,73.25,185,0.9,31.25,21.83,30.23,4.1,37.7,0.3,24.58
5/5/2021,5:00:00,5/5/2021 5:00,75,187.5,1.07,33.1,24.7,29.43,6.42,32.33,0.28,87.53
5/5/2021,6:00:00,5/5/2021 6:00,78.75,209.75,8.23,46.1,26.4,26,4.9,20.5,0.2,181.55
5/5/2021,7:00:00,5/5/2021 7:00,79.25,218.5,4.22,36.25,31.17,23.05,5.4,31.15,0.23,122.88
5/5/2021,8:00:00,5/5/2021 8:00,72.75,192,2.05,26.65,31.68,20.38,1.93,42.88,0.2,96.97
5/5/2021,9:00:00,5/5/2021 9:00,65,189.25,0.6,21.35,34.7,19.55,0.02,52.77,0.25,149.23
5/5/2021,10:00:00,5/5/2021 10:00,54,232.5,1.43,17.5,30.95,16.7,0.02,58.38,0.45,184.88
5/5/2021,11:00:00,5/5/2021 11:00,59.5,324.75,1.8,18.68,30.4,14.58,0.01,67.65,0.43,183.18
5/5/2021,12:00:00,5/5/2021 12:00,67,219,0.35,19.58,30.62,19.73,0.01,86.67,0.38,180.68
5/5/2021,13:00:00,5/5/2021 13:00,67.25,214.5,0.6,21.97,31.97,21.6,0.01,102,0.23,176
5/5/2021,14:00:00,5/5/2021 14:00,65.75,195,0.5,14.48,34.62,20.68,2,120.03,0.17,51.83
5/5/2021,15:00:00,5/5/2021 15:00,57.25,170.75,0.7,13.95,38.8,18.38,1.95,110.73,0.25,28.95
5/5/2021,16:00:00,5/5/2021 16:00,49.5,147,1.02,15.4,37.58,16.9,2.05,115.6,0.25,143.45
5/5/2021,17:00:00,5/5/2021 17:00,44,138,0.75,18.6,38,16.5,2,123.22,0.25,33.27
5/5/2021,18:00:00,5/5/2021 18:00,50.75,160,1.3,22.23,34.67,17.8,1.97,109,0.23,49.58
5/5/2021,19:00:00,5/5/2021 19:00,52.5,175.5,1.2,30.5,35.32,21.98,2.52,95.67,0.2,57.62
5/5/2021,20:00:00,5/5/2021 20:00,51.5,184.5,0.5,30.12,34.58,25.2,1.85,82.2,0.23,65.67
5/5/2021,21:00:00,5/5/2021 21:00,55,177.75,0.98,24.27,35.7,20,1.77,77.42,0.23,123.62
5/5/2021,22:00:00,5/5/2021 22:00,60,168.75,0.55,23.18,30.12,20.52,1.62,67.83,0.3,115.45
5/5/2021,23:00:00,5/5/2021 23:00,58,158.75,0.35,26.98,32.45,20.85,1.6,61.5,0.28,117.22
5/6/2021,0:00:00,5/6/2021 0:00,60.25,146.25,0.98,25.35,36.17,21.02,1.73,59.92,0.28,145.88
5/6/2021,1:00:00,5/6/2021 1:00,59,137.25,0.98,23.88,38.38,21,1.75,58.1,0.28,130.05
5/6/2021,2:00:00,5/6/2021 2:00,61,130.25,1.45,21.62,40.3,20.98,2.1,65.3,0.28,156.27
5/6/2021,3:00:00,5/6/2021 3:00,56.25,114.75,0.6,23.2,35.9,19.9,2.5,65.47,0.35,173.07
5/6/2021,4:00:00,5/6/2021 4:00,52,110.75,1.07,22.33,32.83,20.18,2.4,59.88,0.3,162.35
5/6/2021,5:00:00,5/6/2021 5:00,53,112.25,2.2,20.65,35.92,19.43,2.38,56.08,0.25,143.97
5/6/2021,6:00:00,5/6/2021 6:00,48,120.25,1.25,20.88,37.72,19.25,2.3,52.95,0.28,162.93
5/6/2021,7:00:00,5/6/2021 7:00,51.25,126.75,1.6,21.32,39.15,18.52,2.27,47.85,0.25,132.5
5/6/2021,8:00:00,5/6/2021 8:00,52,141.75,1.78,20.95,38.08,17.45,1.45,55.08,0.32,144.18
5/6/2021,9:00:00,5/6/2021 9:00,53.5,165.75,1.35,18.77,38.03,19.8,1.73,62.4,0.35,137.48
5/6/2021,10:00:00,5/6/2021 10:00,58.25,178.25,1.2,17.95,37.85,21.25,1.5,71.15,0.38,154.7
5/6/2021,11:00:00,5/6/2021 11:00,58.5,183.5,1.88,19.08,38.97,21.25,1.48,80.75,0.28,144.4
5/6/2021,12:00:00,5/6/2021 12:00,57.5,181.5,1.75,16.62,39.3,20.52,1.68,89.72,0.25,136.93
5/6/2021,13:00:00,5/6/2021 13:00,55.75,161,1.33,16.62,40.2,19.05,1.52,96.47,0.23,113.2
5/6/2021,14:00:00,5/6/2021 14:00,48.25,154.5,1.15,13.88,36.02,20.62,2.1,102.28,0.18,77.72
5/6/2021,15:00:00,5/6/2021 15:00,55,146,1.25,14.32,40.33,19.15,1.92,102.75,0.2,104.32
5/6/2021,16:00:00,5/6/2021 16:00,53.25,160.5,1.7,19.6,39.07,18.68,2.17,88.6,0.2,162.82
5/6/2021,17:00:00,5/6/2021 17:00,45.75,348.5,1.28,24.1,36.1,15.65,2,55.55,0.85,214.72
5/6/2021,18:00:00,5/6/2021 18:00,36.75,653.25,1.77,29.1,35.23,15.23,2.2,46.58,0.45,285.32
5/6/2021,19:00:00,5/6/2021 19:00,29.75,94.75,1.05,28.27,35.1,14.6,2.15,41.85,0.57,177.35
5/6/2021,20:00:00,5/6/2021 20:00,29.25,61.25,1.25,25.75,32.77,11.88,2.5,43.8,0.6,108.55
5/6/2021,21:00:00,5/6/2021 21:00,30.75,55,2.27,24.12,32.55,13.18,1.75,45.9,0.35,30.8
5/6/2021,22:00:00,5/6/2021 22:00,32.5,64.25,1.9,30.72,29.25,13.07,1.9,36.65,0.3,339.75
5/6/2021,23:00:00,5/6/2021 23:00,32.25,75.25,4.97,35.6,29.3,13.78,2.05,24.73,0.25,177.3
5/7/2021,0:00:00,5/7/2021 0:00,35.5,81.25,3.35,26.85,30.6,15.9,1.98,37.35,0.7,12.42
5/7/2021,1:00:00,5/7/2021 1:00,34.25,90.25,1.77,24.3,31.35,17.07,1.97,40,0.38,137.6
5/7/2021,2:00:00,5/7/2021 2:00,34,92.25,2.05,27.88,37.58,20.43,1.62,35.4,0.38,134.82
5/7/2021,3:00:00,5/7/2021 3:00,32,77.75,1.7,27.3,30.2,18.8,1.7,33.25,0.3,41.1
5/7/2021,4:00:00,5/7/2021 4:00,34.75,80.25,4.25,36.27,27.8,18.85,1.82,21.28,0.28,179.9
5/7/2021,5:00:00,5/7/2021 5:00,33.25,89.75,6.12,33.82,30.77,18.75,1.95,18.8,0.32,195.62
5/7/2021,6:00:00,5/7/2021 6:00,31.75,89.5,9.3,30.45,30.57,19.98,1.93,15.13,0.3,193.27
5/7/2021,7:00:00,5/7/2021 7:00,35.25,96,13.88,35.95,32.2,19.4,2.23,10.88,0.25,155.85
5/7/2021,8:00:00,5/7/2021 8:00,43,112.5,12.7,36.45,34.8,19.73,0.85,17.48,0.35,347.6
5/7/2021,9:00:00,5/7/2021 9:00,65.25,142.25,8.38,37.17,36.65,23.17,1.08,34.27,0.45,268.35
5/7/2021,10:00:00,5/7/2021 10:00,104,218.75,3.1,37.35,42.3,41.2,1.88,64.95,0.28,190.53
5/7/2021,11:00:00,5/7/2021 11:00,122.5,216.75,1.62,28.75,40.97,45.65,2,100.55,0.28,25.42
5/7/2021,12:00:00,5/7/2021 12:00,104.75,204.5,0.68,26.15,40.95,42.78,2.48,136.55,0.3,108.17
5/7/2021,13:00:00,5/7/2021 13:00,94,194.75,0.93,24.12,43.25,34.52,2.3,135.75,0.23,22.35
5/7/2021,14:00:00,5/7/2021 14:00,70.25,154,0.45,18.02,38.38,29.5,1.3,134.23,0.25,48
5/7/2021,15:00:00,5/7/2021 15:00,60.5,130.25,0.98,18.52,41.7,29.12,1.52,133.32,0.23,42.6
5/7/2021,16:00:00,5/7/2021 16:00,55,119.5,0.1,17.32,42.47,24.65,1.65,122.93,0.25,127.9
5/7/2021,17:00:00,5/7/2021 17:00,49.5,109.5,0.75,16,41.77,23.93,1.9,128.47,0.2,18.65
5/7/2021,18:00:00,5/7/2021 18:00,42,105.75,NA,15.58,38.8,25.4,2.1,131.45,0.3,184.45
5/7/2021,19:00:00,5/7/2021 19:00,43.25,119.75,0.68,23.43,38.52,24.15,2.3,123.65,0.3,178.08
5/7/2021,20:00:00,5/7/2021 20:00,49.75,133.75,1.23,36.12,38.4,22.4,1.67,102.75,0.3,175.1
5/7/2021,21:00:00,5/7/2021 21:00,62,155,0.55,39.5,38.25,23.6,2.27,83.47,0.3,358.32
5/7/2021,22:00:00,5/7/2021 22:00,69.25,156.25,1.27,31.38,33.27,21.15,4,68.75,0.3,260.77
5/7/2021,23:00:00,5/7/2021 23:00,58,128,0.58,48.48,34.02,19.23,5.33,39.88,0.3,116.52
5/8/2021,0:00:00,5/8/2021 0:00,71.5,148.5,2.5,50,36.35,23,5.53,33.05,0.3,89.27
5/8/2021,1:00:00,5/8/2021 1:00,85,178,21.45,61.8,35.67,22.58,5.92,13.28,0.3,87.58
5/8/2021,2:00:00,5/8/2021 2:00,83.75,189.75,54.12,65.28,41.62,23.5,2.17,23.9,0.28,119.55
5/8/2021,3:00:00,5/8/2021 3:00,76,175.75,10.4,52.1,33.3,21.4,2.3,17.23,0.3,198.12
5/8/2021,4:00:00,5/8/2021 4:00,65.5,147,22.83,51.2,31.42,21.45,2.7,15.5,0.3,186.8
5/8/2021,5:00:00,5/8/2021 5:00,74.75,191.75,81.92,55.68,30.55,22.42,1.62,8.07,0.3,186.93
5/8/2021,6:00:00,5/8/2021 6:00,84.25,215.75,71,55.38,32.25,22.02,3.6,7.17,0.3,188.17
5/8/2021,7:00:00,5/8/2021 7:00,70.75,186.5,74.25,54.17,37.15,19.85,5.05,7.38,0.3,177.58
5/8/2021,8:00:00,5/8/2021 8:00,67.75,181.25,34.9,51.12,40.55,17.77,NA,21.6,0.3,194.65
5/8/2021,9:00:00,5/8/2021 9:00,51.5,122.25,13.07,36.28,41.45,20.4,0.77,54.23,0.28,166.15
5/8/2021,10:00:00,5/8/2021 10:00,50.5,113.25,3.95,27.07,42.48,22.55,1.77,98.42,0.23,173.2
5/8/2021,11:00:00,5/8/2021 11:00,51.75,111.75,0.85,24.3,43.55,22.77,1.77,113.57,0.2,125.9
5/8/2021,12:00:00,5/8/2021 12:00,51,114,1.35,24.15,44.05,21.15,2.1,114.95,0.15,145.25
5/8/2021,13:00:00,5/8/2021 13:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2021,14:00:00,5/8/2021 14:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5/8/2021,15:00:00,5/8/2021 15:00,33,NA,3.1,11.55,35.65,20.35,4.85,165.4,0.15,216.9
5/8/2021,16:00:00,5/8/2021 16:00,32.5,66,1.07,15.78,32.88,20.3,6.7,156.7,0.28,174.25
5/8/2021,17:00:00,5/8/2021 17:00,31,68.25,1.48,19.07,32.47,19.43,7.8,145.6,0.25,164.35
5/8/2021,18:00:00,5/8/2021 18:00,32,78.5,2.48,23.62,31.82,18.88,9.1,131.68,0.3,333.25
5/8/2021,19:00:00,5/8/2021 19:00,36.25,87.5,1.38,39.05,32.38,19.3,2.46,100.42,0.3,338.95
5/8/2021,20:00:00,5/8/2021 20:00,41.5,90.75,2.62,75.3,32,18.12,2.42,49.15,0.3,346.2
5/8/2021,21:00:00,5/8/2021 21:00,56.5,129.25,2.5,60.53,35.22,20.7,4.4,63.25,0.3,179.6
5/8/2021,22:00:00,5/8/2021 22:00,90.75,186.75,17.02,64.45,31.65,21.52,1.89,33.08,0.3,6.38
5/8/2021,23:00:00,5/8/2021 23:00,98,226.25,6.67,60.53,35.88,24.3,0.01,37.9,0.23,100.3
5/9/2021,0:00:00,5/9/2021 0:00,85.5,221,3.52,38.18,34.65,19.2,0.01,53.5,0.28,162.15
5/9/2021,1:00:00,5/9/2021 1:00,55.25,166.75,3.4,38.5,35.28,16.23,0.01,50.25,0.25,189.62
5/9/2021,2:00:00,5/9/2021 2:00,47.75,151.5,2.78,26.98,41.33,19.95,1.55,54.8,0.3,171.95
5/9/2021,3:00:00,5/9/2021 3:00,42.5,124.75,2.2,35.6,33.5,22.9,3.2,53.4,0.3,199.15
5/9/2021,4:00:00,5/9/2021 4:00,47.75,165.25,2.83,30.12,33.25,22.4,3.5,52.88,0.23,167.85
5/9/2021,5:00:00,5/9/2021 5:00,49.25,127,2.1,24,38.33,20.35,4.08,52.5,0.25,153.75
